Column,code,product_name,generic_name,quantity,packaging_en,packaging_text,brands,brands_tags,categories,categories_tags,labels,labels_tags,first_packaging_code_geo,stores,ingredients_text,ingredients_analysis_tags,allergens,allergens_en,traces,traces_tags,traces_en,serving_size,serving_quantity,additives_n,additives,additives_tags,nutriscore_score,nutriscore_grade,nova_group,ecoscore_score,ecoscore_grade,nutrient_levels_tags,product_quantity,image_url,image_small_url,energy_kj_100g,energy_kcal_100g,energy_100g,energy_from_fat_100g,fat_100g,saturated_fat_100g,butyric_acid_100g,caproic_acid_100g,caprylic_acid_100g,capric_acid_100g,lauric_acid_100g,myristic_acid_100g,palmitic_acid_100g,stearic_acid_100g,arachidic_acid_100g,behenic_acid_100g,lignoceric_acid_100g,cerotic_acid_100g,montanic_acid_100g,melissic_acid_100g,unsaturated_fat_100g,monounsaturated_fat_100g,omega_9_fat_100g,polyunsaturated_fat_100g,omega_3_fat_100g,omega_6_fat_100g,alpha_linolenic_acid_100g,eicosapentaenoic_acid_100g,docosahexaenoic_acid_100g,linoleic_acid_100g,arachidonic_acid_100g,gamma_linolenic_acid_100g,dihomo_gamma_linolenic_acid_100g,oleic_acid_100g,elaidic_acid_100g,gondoic_acid_100g,mead_acid_100g,erucic_acid_100g,nervonic_acid_100g,trans_fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,added_sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,maltodextrins_100g,starch_100g,polyols_100g,erythritol_100g,fiber_100g,soluble_fiber_100g,insoluble_fiber_100g,proteins_100g,casein_100g,serum_proteins_100g,nucleotides_100g,salt_100g,added_salt_100g,sodium_100g,alcohol_100g,vitamin_a_100g,beta_carotene_100g,vitamin_d_100g,vitamin_e_100g,vitamin_k_100g,vitamin_c_100g,vitamin_b1_100g,vitamin_b2_100g,vitamin_pp_100g,vitamin_b6_100g,vitamin_b9_100g,folates_100g,vitamin_b12_100g,biotin_100g,pantothenic_acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits_vegetables_nuts_100g,fruits_vegetables_nuts_dried_100g,fruits_vegetables_nuts_estimate_100g,fruits_vegetables_nuts_estimate_from_ingredients_100g,collagen_meat_protein_ratio_100g,cocoa_100g,chlorophyl_100g,carbon_footprint_100g,carbon_footprint_from_meat_or_fish_100g,nutrition_score_fr_100g,nutrition_score_uk_100g,glycemic_index_100g,water_hardness_100g,choline_100g,phylloquinone_100g,beta_glucan_100g,inositol_100g,carnitine_100g,sulphate_100g,nitrate_100g,acidity_100g
375436,823692,Organic sliced apples,,18 OZ (510 g),Plastic,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Fruits, Apples","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits,en:apples","Organic, Kosher, USDA Organic, Quality assurance international certified organic","en:organic,en:kosher,en:usda-organic,en:quality-assurance-international-certified-organic",,,"ORGANIC APPLES, ASCORBIC ACID, CALCIUM CARBONATE (TO MAINTAIN FRESHNESS AND COLOR).","en:palm-oil-free,en:vegan,en:vegetarian",,,,,,1 1/2 cups (140 g),140.0,0.0,,,-1.0,a,4.0,79.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",510.29141625,https://images.openfoodfacts.org/images/products/00823692/front_en.17.400.jpg,https://images.openfoodfacts.org/images/products/00823692/front_en.17.200.jpg,,57.142857142857,239.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.857142857143,9.2857142857143,,,,,,,,,,,1.4285714285714,,,0.0,,,,0.0,,0.0,,0.0,,,,,0.186,,,,,,,,,,,,,,0.08,,0.0,,,,,,,,,,,,,,,,66.6666666666667,,,,,,-1.0,,,,,,,,,,,
375457,824439,High potrncy chewable,,,Hdpe-bottle,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00824439/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/00824439/front_en.5.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375891,827522,Dark chocolate chunk & almond cookies,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00827522/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00827522/front_en.3.200.jpg,,466.66666666667,1953.0,,23.333333333333,6.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.666666666667,33.333333333333,,,,,,,,,,,,,,6.6666666666667,,,,0.66666666666667,,0.266666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375895,827584,Trader Joe’s Dark Chocolate Chunk and Almond Cookies,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00827584/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00827584/front_en.3.200.jpg,,466.66666666667,1953.0,,26.666666666667,11.666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.333333333333,23.333333333333,,,,,,,,,,,3.3333333333333,,,6.6666666666667,,,,0.54166666666668,,0.216666666666672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375899,827713,Lite Shredded 3 Cheese Blend,,12 oz,,,Trader Joe's,trader-joe-s,"Dairies, Fermented foods, Fermented milk products, Cheeses, Grated cheese","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:grated-cheese",,,,,"lite cheddar (pasteurized milk, cultures, salt, microbial enzymes, annatto, vitamin a), lite monterey jack (pasteurized milk, cultures, salt, microbial enzymes, vitamin a), lite mozzarella (pasteurized milk, cultures, salt, microbial enzymes, vitamin a), potato starch and powdered cellulose added to prevent caking, natamyci (a natural mold inhibitor). contains: milk","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian-status-unknown",,,,,,,,1.0,,en:e160b,13.0,d,4.0,34.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",340.1942775,https://images.openfoodfacts.org/images/products/00827713/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00827713/front_en.3.200.jpg,,285.71428571429,1195.0,,14.285714285714,11.071428230831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5714285714286,0.0,,,,,,,,,,,,,,28.571428571429,,,,1.2053571428571,,0.48214285714284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,13.0,,,,,,,,,,,
375908,828123,Pure Vanilla flavor,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00828123/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00828123/front_en.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375924,828697,Holiday Round Challah,,16 oz,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Challah","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:challah",Kosher,en:kosher,,Trader Joe's,"UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, SUGAR, EGGS, CANOLA OIL, YEAST, SALT","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown","en:eggs,en:gluten",,en:nuts,en:nuts,Nuts,2 oz,56.69904625,0.0,,,4.0,c,3.0,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-moderate-quantity",453.59237,https://images.openfoodfacts.org/images/products/00828697/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00828697/front_en.3.200.jpg,1330.0,317.0,1330.0,,5.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.2,8.82,,,,,,,,,,,1.76,,,7.05,,,,1.23,,0.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41,,,,,,4.0,,,,,,,,,,,
376301,830898,Organic super Firm Tofu,,16 oz,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Meat alternatives, Tofu","en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:meat-alternatives,en:tofu","Organic, USDA Organic, High proteins","en:organic,en:source-of-proteins,en:usda-organic,en:high-proteins",,,,,,,,,,,,,,,,unknown,,77.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity",453.59237,https://images.openfoodfacts.org/images/products/00830898/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00830898/front_en.3.200.jpg,,154.7619047619,648.0,,8.3333333333333,1.1904761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5714285714286,0.0,,,,,,,,,,,,,,16.666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376310,831109,Mini chicken tacos,,,,,Trader Joe's,trader-joe-s,,,,,,Trader Joe's,"Filling: chicken leg and breast with rib meat, green chiles (green chiles, citric acid), tomatillos (tomatillos, citric acid), contains 2% or less of: gelatin, modified food starch, onions, green chile puree (green chile, citric acid), jalapenos (jalapeno peppers, salt, acetic acid, water, calcium chloride), chicken base (salt, chicken stock, onion powder, garlic powder, chicken fat, spices including turmeric), vinegar, salt, flavorings, water, cilantro flavor (dextrose, extractives of cilantro, natural flavor), dehydrated bell peppers and cilantro, guar gum. tortilla: corn flour (ground corn, trace of lime), water, modified food starch, fried in soybean oil.","en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",,,,,,79 g (79 g),79.0,4.0,,"en:e260,en:e330,en:e412,en:e428",,unknown,4.0,,unknown,,,https://images.openfoodfacts.org/images/products/00831109/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/00831109/front_en.5.200.jpg,,240.50632911392,1006.0,,11.392405063291,1.8987341772152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.032,24.050632911392,1.2658227848101,,,,,,,,,,,2.5,,,11.392405063291,,,,0.72784810126582,,0.291139240506328,,0.0,,,,,0.003,,,,,,,,,,,,,,0.051,,0.00091,,,,,,,,,,,,,,,,26.4766346324574,,,,,,,,,,,,,,,,,
376521,833325,Rosemary Petit Batard,,10 oz,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, White breads, Bread white from wheat flour of the highest grade GOST 26987-86","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:white-breads,en:bread-white-from-wheat-flour-of-the-highest-grade-gost-26987-86",,,,,"Unbleached Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Organic Whole Wheat Flour, Water, Starter (Flour, Water, Salt), Rosemary, Sea Salt. CONTAINS WHEAT","en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",,,,,,,,0.0,,,,unknown,3.0,,unknown,,283.49523125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
376572,833905,Organic wheat wrap Trader Joes,,68.0g,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,68.0g,68.0,,,,,unknown,,,unknown,,68.0,https://images.openfoodfacts.org/images/products/00833905/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00833905/front_en.3.200.jpg,,264.706,1108.0,,7.35294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6471,,,,,,,,,,,,5.88235,,,8.82353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376649,834957,Mango black tea,,,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas","en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas",,,,,,,,,,,,,,,,,,unknown,,79.0,b,,,https://images.openfoodfacts.org/images/products/00834957/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00834957/front_en.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376658,835244,Grilled chili lime chicken strips,,12 oz,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,340.1942775,https://images.openfoodfacts.org/images/products/00835244/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00835244/front_en.3.200.jpg,,105.88235294118,443.0,,2.3529411764706,0.58823529411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,22.352941176471,,,,0.3235294117647,,0.12941176470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376659,835480,Irish black tea,,,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas","en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas",,,,,,,,,,,,,,,,,,unknown,,79.0,b,,,https://images.openfoodfacts.org/images/products/00835480/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00835480/front_en.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376885,837361,Omega 3 fatty acids,,90,Hdpe-bottle,,Trader Joe's,trader-joe-s,Dietary supplements,en:dietary-supplements,,,,Trader Joe's,"fish body oils (Marine lipid concentrate), EPA (eicosapentaenoic acid), DHA (docosahexaenoic acid), gelatin, glycerin, purified water, Rosemary extract, ascorbyl palmitate, mixed tocopherols (soy),","en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",en:soybeans,,"en:fish,en:soybeans,en:anchovies","en:fish,en:soybeans,en:anchovies","Fish,Soybeans,Anchovies",1.2g,1.2,5.0,,"en:e304,en:e304i,en:e306,en:e392,en:e422,en:e428",,unknown,4.0,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity",,https://images.openfoodfacts.org/images/products/00837361/front_en.8.400.jpg,https://images.openfoodfacts.org/images/products/00837361/front_en.8.200.jpg,,10.0,42.0,,1.0,0.005,,,,,,,,,,,,,,,,,,,,,,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
378066,841405,Lemongrass chicken stix,,249g,Container,,Trader Joe's,trader-joe-s,"Meats and their products, Meals, Meals with meat, Poultry meals, Meals with chicken, Nems, Chicken nems","en:meats-and-their-products,en:meals,en:meals-with-meat,en:poultry-meals,en:meals-with-chicken,en:nems,en:chicken-nems",,,,Trader Joe's,"INGREDIENTS: FILLING: Chicken Meat, Cabbage, Sugar, Cornstarch, Lemongrass,Green Onion, Soybean Oil, Ginger, Salt, Water, Modified Food Starch, Yeast Extract, Spices, Lemongrass Flavor. Wrapper: Water, Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Soybean Oil, Salt.","en:palm-oil-free,en:non-vegan,en:non-vegetarian",,,,,,49g,49.0,0.0,,,-3.0,a,3.0,26.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",249.0,https://images.openfoodfacts.org/images/products/00841405/front_en.14.400.jpg,https://images.openfoodfacts.org/images/products/00841405/front_en.14.200.jpg,,204.0,853.0,,9.18,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,4.08,,,,,,,,,,,2.04,,,10.2,,,,0.408,,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8821052631579,,,,,,-3.0,,,,,,,,,,,
378123,842372,Eggs,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00842372/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00842372/front_en.3.200.jpg,,142.85714285714,598.0,,8.9285714285714,3.5714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,12.5,,,,0.35714285714285,,0.14285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378697,845809,Multigrain Baking & Pancake Mix,,,,,Trader Joe's,trader-joe-s,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Cooking helpers, Pastry helpers, Baking Mixes, Dessert mixes, Cake mixes, Pancake mixes","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes,en:pancake-mixes",,,,Trader Joe's,"Unbleached enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, may contain barley flour, enzymes, ascorbic acid), whole wheat flour, rolled oats, leavening ( sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), soybean oil, sugar, yellow cornmeal, wheat bran, oat bran, brown rice flour, salt, buttermilk.","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",,,,en:milk,Milk,0.33 cup (40 g),40.0,3.0,,"en:e341,en:e341i,en:e450,en:e450i,en:e500,en:e500ii",,unknown,4.0,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-high-quantity",,,,,375.0,1569.0,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,70.0,5.0,,,,,,,,,,,5.0,,,10.0,,,,3.125,,1.25,,0.0,,,,,0.0,,,,,,,,,,,,,,0.05,,0.0036,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
379076,848718,BBQ Seasoned White Chicken Salad,,13 oz,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,368.543800625,https://images.openfoodfacts.org/images/products/00848718/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00848718/front_en.3.200.jpg,,159.89159891599,669.0,,10.29810298103,1.8970189701897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.111111111111,3.7940379403794,,,,,,,,,,,,,,7.3170731707317,,,,0.42682926829268,,0.170731707317072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379901,852180,British NEW POTATOES,,15 oz,,,Trader Joe's,trader-joe-s,Cooking helpers,en:cooking-helpers,,,,Trader Joe's,"Sugar, unbleached enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), banana flakes, baking powder (sodium acid pyrophosphate, sodium bicarbonate, cornstarch, monocalcium phosphate), wheat germ, bran, salt, natural vanilla flavor.","en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",,,,,,47 g (47 g),47.0,2.0,,"en:e341,en:e341i,en:e450,en:e450i",2.0,b,4.0,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",425.242846875,https://images.openfoodfacts.org/images/products/00852180/front_en.19.400.jpg,https://images.openfoodfacts.org/images/products/00852180/front_en.19.200.jpg,,309.0,1293.0,,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15.4,1.0,,,,,,,,,,,1.5,,,1.4,,,,0.03,,0.012,,0.0,,,,,0.0026,,,,,,,,,,,,,,0.043,,0.0023,,,,,,,,,,,,,,,,10.9375,,,,,,2.0,,,,,,,,,,,
388153,853255,Shredded Parmesan Cheese,,12 oz,,,Trader Joe's,trader-joe-s,"Dairies, Fermented foods, Fermented milk products, Cheeses","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses",,,,,"cultured milk, salt, microbial enzymes.","en:palm-oil-free,en:non-vegan,en:vegetarian",en:milk,,,,,,,0.0,,,18.0,d,3.0,34.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",340.1942775,https://images.openfoodfacts.org/images/products/00853255/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00853255/front_en.3.200.jpg,,392.85714285714,1644.0,,28.571428571429,17.857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5714285714286,0.0,,,,,,,,,,,,,,32.142857142857,,,,2.0535714285714,,0.82142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,18.0,,,,,,,,,,,
388175,853613,Mini milk chocolate bars,,,,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,36.0g,36.0,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00853613/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00853613/front_en.3.200.jpg,,555.55555555556,2324.0,,36.111111111111,22.222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.555555555556,52.777777777778,,,,,,,,,,,,,,5.5555555555556,,,,0.17361111111111,,0.069444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388180,853743,Freeze Dried Mango,,48g,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Dried products, Dried plant-based foods, Dried fruits","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:dried-products,en:dried-plant-based-foods,en:dried-fruits",,,,Trader Joe's,MANGO,"en:palm-oil-free,en:vegan,en:vegetarian",,,,,,48g,48.0,0.0,,,5.0,c,1.0,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",48.0,https://images.openfoodfacts.org/images/products/00853743/front_en.13.400.jpg,https://images.openfoodfacts.org/images/products/00853743/front_en.13.200.jpg,,395.8333,1656.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6667,85.4167,,,,,,,,,,,2.0,,,4.1667,,,,0.0,,0.0,,,,,,,0.021,,,,,,,,,,,,,,,,0.00036,,,,,,,,,,,,,,,,100.0,,,,,,5.0,,,,,,,,,,,
388217,854306,Limeade,,,Glass-bottle,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00854306/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00854306/front_en.3.200.jpg,,45.833333333333,192.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.666666666667,11.666666666667,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388230,854832,"Savory Thin Crackers, Original",,,,,Trader Joe's,trader-joe-s,"Snacks, Salty snacks, Appetizers, Crackers","en:snacks,en:salty-snacks,en:appetizers,en:crackers",No gluten,en:no-gluten,,Trader Joe's,"Rice flour, sesame seeds, sesame flour, safflower oil, tamari soy sauce powder (tamari soy sauce [soybeans, salt], maltodextrin [corn]), salt, garlic powder.","en:palm-oil-free,en:vegan,en:vegetarian",,,,,,30g,30.0,0.0,,,1.0,b,4.0,67.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",,https://images.openfoodfacts.org/images/products/00854832/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00854832/front_en.3.200.jpg,,433.0,1812.0,,8.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.01,76.67,0.0,,,,,,,,,,,3.3,,,10.0,,,,0.97282,,0.389128,,0.0,,,,,0.0,,,,,,,,,,,,,,0.133,,0.0024,,,,,,,,,,,,,,,,0.669642857142858,,,,,,1.0,,,,,,,,,,,
388397,856447,Trader Joe’s Gyoza Dipping Sauce,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00856447/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00856447/front_en.3.200.jpg,,100.0,418.0,,1.6666666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.333333333333,10.0,,,,,,,,,,,0.0,,,0.0,,,,4.9166666666667,,1.96666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388544,857765,Organic Pomegrante White Tea,,,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas, White teas","en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:white-teas",,,,,,,,,,,,,,,,,,unknown,,79.0,b,,,https://images.openfoodfacts.org/images/products/00857765/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00857765/front_en.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388598,858991,White wheat bread whole grain,,24 oz,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,680.388555,https://images.openfoodfacts.org/images/products/00858991/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00858991/front_en.3.200.jpg,,236.84210526316,991.0,,3.9473684210526,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.473684210526,5.2631578947368,,,,,,,,,,,,,,10.526315789474,,,,1.1842105263158,,0.47368421052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
